"fips","1.28.20","2.12.20","2.19.20","2.25.20","2.5.20","3.11.20","3.18.20","3.24.20","3.30.20","3.9.20","4.15.20","4.21.20","4.28.20","4.7.20","5.13.20","5.2.20","5.6.20"
"37185",15,0,0,0,0,0,0,0,0,0,3,0,0,3,11,6,10
"37187",0,0,0,0,0,0,0,0,0,1,6,11,3,2,2,0,1
"37189",0,0,0,0,0,0,0,1,1,3,2,1,0,0,0,1,3
"37191",70,0,0,0,0,0,0,1,0,3,28,46,503,60,46,68,124
"37193",14,0,0,0,0,0,0,0,0,2,2,0,1,17,106,115,205
"37195",24,0,0,0,0,0,0,1,2,10,23,38,44,34,30,34,35
"37197",10,0,0,0,0,0,0,0,0,3,6,2,0,4,10,35,58
"37199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2
"38001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38003",0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
"38005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"38007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38009",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"38011",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"38013",0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
"38015",11,0,0,0,0,0,0,2,16,12,9,13,11,11,18,13,12
"38017",213,0,0,0,0,0,0,1,2,28,39,53,132,217,171,223,363
"38019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38023",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"38025",0,0,0,0,0,0,0,0,1,0,0,2,7,0,1,0,1
"38027",6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"38029",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"38031",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"38033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38035",3,0,0,0,0,0,0,0,0,3,8,1,131,91,36,23,24
"38037",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"38039",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38049",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"38051",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"38053",0,0,0,0,0,0,0,0,0,1,4,3,2,2,1,2,1
"38055",0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,2
"38057",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"38059",24,0,0,0,0,0,0,0,7,7,4,3,2,1,11,2,3
"38061",0,0,0,0,0,0,0,0,0,5,15,7,4,4,0,2,2
"38063",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"38065",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"38067",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0
"38069",1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"38071",1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,1
"38073",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4
"38075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"38077",4,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,3
"38079",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
"38081",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"38083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38085",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"38087",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"38089",0,0,0,0,0,0,0,0,0,12,13,9,5,5,13,4,0
"38091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"38093",2,0,0,0,0,0,0,0,0,0,0,1,2,2,7,4,0
"38095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38097",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"38099",1,0,0,0,0,0,0,0,1,0,2,0,0,4,0,1,2
"38101",26,0,0,0,0,0,0,2,1,6,7,4,0,1,4,3,0
"38103",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"38105",4,0,0,0,0,0,0,0,0,3,2,3,1,1,3,7,1
"39001",0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,2
"39003",7,0,0,0,0,0,0,0,0,5,17,24,42,15,32,19,17
"39005",2,0,0,0,0,0,0,0,1,1,1,2,0,1,3,6,0
"39007",28,0,0,0,0,0,0,0,3,3,12,14,38,43,47,39,45
"39009",0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,7
"39011",1,0,0,0,0,0,0,0,0,2,6,7,8,9,4,10,9
"39013",31,0,0,0,0,0,0,2,0,7,16,32,27,34,63,85,77
"39015",1,0,0,0,0,0,0,0,0,2,2,1,4,2,2,7,3
"39017",95,0,0,0,0,0,0,6,12,18,56,35,57,70,92,150,143
"39019",2,0,0,0,0,0,0,0,3,2,4,5,2,3,2,3,2
"39021",3,0,0,0,0,0,0,0,1,2,2,1,1,7,1,4,4
"39023",29,0,0,0,0,0,0,0,2,4,5,9,8,20,21,35,51
"39025",14,0,0,0,0,0,0,0,5,5,12,22,29,5,31,16,31
"39027",2,0,0,0,0,0,0,0,1,2,6,9,8,2,3,4,6
"39029",23,0,0,0,0,0,0,0,3,12,44,56,70,50,57,51,110
"39031",2,0,0,0,0,0,0,2,1,2,5,6,0,1,0,2,2
"39033",6,0,0,0,0,0,0,0,1,4,4,10,17,5,16,22,19
"39035",299,0,0,0,0,0,3,28,136,360,384,328,414,331,444,480,555
"39037",20,0,0,0,0,0,0,1,0,12,21,16,8,17,2,13,36
"39039",4,0,0,0,0,0,0,0,2,3,4,3,3,5,1,4,3
"39041",16,0,0,0,0,0,0,0,11,29,37,22,28,24,33,48,34
"39043",9,0,0,0,0,0,0,0,1,4,5,4,23,15,15,18,39
"39045",14,0,0,0,0,0,0,0,2,12,45,31,11,20,34,33,27
"39047",3,0,0,0,0,0,0,0,0,1,1,10,1,2,6,2,8
"39049",290,0,0,0,0,0,0,4,71,250,378,350,504,533,1007,905,704
"39051",0,0,0,0,0,0,0,0,0,2,3,2,9,4,9,3,3
"39053",0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1
"39055",22,0,0,0,0,0,0,1,3,20,17,28,44,35,24,23,31
"39057",8,0,0,0,0,0,0,0,3,3,14,11,8,6,5,17,11
"39059",3,0,0,0,0,0,0,0,0,0,1,6,5,3,4,2,5
"39061",141,0,0,0,0,0,0,0,38,86,287,165,192,323,389,379,279
"39063",1,0,0,0,0,0,0,0,1,4,10,5,9,8,2,0,7
"39065",7,0,0,0,0,0,0,0,0,0,2,9,9,4,2,2,2
"39067",0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3
"39069",1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,2
"39071",1,0,0,0,0,0,0,0,1,0,5,1,0,3,1,3,1
"39073",3,0,0,0,0,0,0,0,0,0,0,3,2,11,3,3,39
"39075",7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,5
"39077",5,0,0,0,0,0,0,0,2,2,5,5,9,6,4,6,4
"39079",0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,3
"39081",1,0,0,0,0,0,0,0,0,11,4,9,7,11,4,10,5
"39083",0,0,0,0,0,0,0,0,1,3,3,3,3,2,4,1,3
"39085",21,0,0,0,0,0,0,1,10,33,48,29,18,21,16,27,28
"39087",1,0,0,0,0,0,0,0,0,1,8,8,5,2,0,1,2
"39089",10,0,0,0,0,0,0,0,2,22,37,25,16,12,19,39,18
"39091",9,0,0,0,0,0,0,0,2,1,2,3,5,5,1,4,1
"39093",16,0,0,0,0,0,0,4,26,52,34,75,129,86,104,50,50
"39095",72,0,0,0,0,0,0,1,10,122,214,193,313,313,312,358,163
"39097",28,0,0,0,0,0,0,0,1,6,11,5,7,26,17,14,13
"39099",48,0,0,0,0,0,0,1,27,125,147,169,152,163,214,152,97
"39101",57,0,0,0,0,0,0,0,4,4,20,82,2022,59,144,77,112
"39103",29,0,0,0,0,0,0,3,12,40,33,28,26,20,15,26,26
"39105",2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"39107",22,0,0,0,0,0,0,0,0,2,6,5,0,5,20,48,62
"39109",5,0,0,0,0,0,0,0,19,33,49,21,11,3,8,170,18
"39111",15,0,0,0,0,0,0,0,0,0,2,0,0,0,2,18,34
"39113",30,0,0,0,0,0,0,0,10,27,95,73,32,29,62,105,98
"39115",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
"39117",2,0,0,0,0,0,0,0,0,0,6,4,14,12,47,4,14
"39119",5,0,0,0,0,0,0,0,0,2,4,2,1,1,11,10,7
"39121",0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0
"39123",2,0,0,0,0,0,0,0,0,2,3,6,21,5,7,5,15
"39125",1,0,0,0,0,0,0,0,0,0,1,4,0,3,0,1,2
"39127",2,0,0,0,0,0,0,0,0,1,3,4,2,2,1,1,1
"39129",8,0,0,0,0,0,0,0,0,11,20,66,1538,71,125,124,70
"39131",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
"39133",11,0,0,0,0,0,0,0,4,34,63,45,40,40,28,21,22
"39135",0,0,0,0,0,0,0,0,0,1,6,10,8,0,2,1,2
"39137",0,0,0,0,0,0,0,0,0,0,0,2,20,41,8,6,7
"39139",13,0,0,0,0,0,0,0,3,3,14,23,23,14,11,39,35
"39141",2,0,0,0,0,0,0,0,0,2,7,11,10,6,6,13,4
"39143",1,0,0,0,0,0,0,0,1,3,1,8,4,2,21,13,9
"39145",0,0,0,0,0,0,0,0,0,0,1,3,2,0,7,0,1
"39147",1,0,0,0,0,0,0,0,0,3,3,4,1,3,0,0,1
"39149",2,0,0,0,0,0,0,0,0,5,13,9,1,2,0,3,1
"39151",45,0,0,0,0,0,0,3,9,33,65,61,80,73,90,101,95
"39153",141,0,0,0,0,0,0,4,32,95,68,74,112,157,209,179,112
"39155",38,0,0,0,0,0,0,2,2,46,60,77,70,42,57,57,56
"39157",29,0,0,0,0,0,0,1,2,6,14,5,6,25,74,90,49
"39159",4,0,0,0,0,0,0,0,2,2,4,3,5,2,8,2,8
"39161",1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
"39163",2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,1
"39165",25,0,0,0,0,0,0,0,7,14,24,33,39,14,47,35,72
"39167",0,0,0,0,0,0,0,0,1,2,24,17,25,26,10,9,2
"39169",36,0,0,0,0,0,0,0,0,9,20,22,31,37,47,24,16
"39171",1,0,0,0,0,0,0,0,0,0,1,2,5,23,11,2,3
"39173",7,0,0,0,0,0,0,0,2,13,23,23,31,53,58,26,25
"39175",2,0,0,0,0,0,0,0,0,2,3,8,7,4,0,2,5
"40001",2,0,0,0,0,0,0,0,0,4,21,3,19,17,2,8,3
"40003",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"40005",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"40007",1,0,0,0,0,0,0,0,0,0,1,0,0,4,10,4,4
"40009",0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0
"40011",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"40013",0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,3,7
"40015",10,0,0,0,0,0,0,0,0,1,5,4,42,9,16,32,13
"40017",3,0,0,0,0,0,0,2,2,15,21,22,14,20,7,11,6
"40019",6,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,9
"40021",0,0,0,0,0,0,0,0,0,4,12,4,4,2,2,0,0
"40023",8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
"40025",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"40027",11,0,0,0,0,0,0,1,21,43,138,74,68,65,29,18,13
"40029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"40031",7,0,0,0,0,0,0,0,0,15,27,10,19,8,25,47,78
"40033",0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0
"40035",0,0,0,0,0,0,0,0,0,1,3,3,1,2,2,0,3
"40037",3,0,0,0,0,0,0,0,0,21,26,10,12,7,4,2,3
"40039",0,0,0,0,0,0,0,0,1,3,1,2,3,0,1,1,0
"40041",1,0,0,0,0,0,0,0,0,7,6,58,16,3,2,1,3
"40043",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"40045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40047",2,0,0,0,0,0,0,0,0,2,3,2,4,4,6,0,2
"40049",0,0,0,0,0,0,0,0,2,4,4,0,2,1,1,1,0
"40051",7,0,0,0,0,0,0,0,1,1,7,3,11,12,5,12,13
"40053",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"40055",0,0,0,0,0,0,0,0,0,0,31,18,8,7,1,1,0
"40057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40059",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"40061",1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
"40063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40065",0,0,0,0,0,0,0,1,0,0,5,0,2,7,3,2,1
"40067",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"40069",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"40071",1,0,0,0,0,0,0,2,3,19,9,12,1,1,1,0,2
"40073",1,0,0,0,0,0,0,0,0,0,3,3,0,2,0,1,1
"40075",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
"40077",0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
"40079",0,0,0,0,0,0,0,0,0,1,0,2,4,3,3,0,0
"40081",2,0,0,0,0,0,0,0,0,5,5,0,0,1,5,1,2
"40083",0,0,0,0,0,0,0,0,1,3,2,1,3,3,4,1,0
"40085",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
"40087",0,0,0,0,0,0,0,0,1,2,12,3,5,12,48,2,10
"40089",6,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,4
"40091",1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,5
"40093",0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0
"40095",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
"40097",1,0,0,0,0,0,0,0,1,3,8,2,5,2,3,1,3
"40099",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"40101",4,0,0,0,0,0,0,0,1,7,13,4,1,0,1,2,1
"40103",0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0
"40105",0,0,0,0,0,0,0,0,0,5,5,1,2,7,1,2,0
"40107",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"40109",92,0,0,0,0,0,0,6,35,114,148,171,116,139,124,144,90
"40111",4,0,0,0,0,0,0,0,0,3,8,3,1,1,0,0,2
"40113",1,0,0,0,0,0,0,0,0,16,17,26,6,7,5,13,2
"40115",0,0,0,0,0,0,0,0,0,7,7,8,5,4,3,0,1
"40117",0,0,0,0,0,0,0,1,3,11,8,4,1,1,0,0,0
"40119",0,0,0,0,0,0,0,1,2,12,9,4,11,5,0,0,1
"40121",1,0,0,0,0,0,0,0,0,2,5,4,9,7,11,0,1
"40123",0,0,0,0,0,0,0,0,1,4,4,1,0,0,0,0,1
"40125",0,0,0,0,0,0,0,0,0,5,14,9,8,7,9,2,2
"40127",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"40129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40131",1,0,0,0,0,0,0,0,0,3,14,11,12,10,18,3,1
"40133",0,0,0,0,0,0,0,0,0,1,2,4,1,2,9,2,0
"40135",0,0,0,0,0,0,0,0,0,2,7,1,0,2,0,2,0
"40137",12,0,0,0,0,0,0,0,0,5,6,4,4,3,0,0,3
"40139",67,0,0,0,0,0,0,0,0,1,2,3,26,75,145,172,360
"40141",0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,4,3
"40143",88,0,0,0,0,0,2,1,9,71,190,85,74,74,139,72,85
"40145",6,0,0,0,0,0,0,0,1,9,45,43,14,4,7,7,7
"40147",5,0,0,0,0,0,0,0,2,19,22,75,74,52,37,19,4
"40149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"40151",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"40153",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"41001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"41003",1,0,0,0,0,0,0,2,2,8,9,3,3,2,10,11,4
"41005",5,0,0,0,0,0,0,6,11,33,47,38,38,32,26,40,13
"41007",6,0,0,0,0,0,0,0,1,2,2,1,0,0,11,17,4
"41009",0,0,0,0,0,0,0,0,0,1,7,3,3,0,0,1,1
"41011",1,0,0,0,0,0,0,0,0,0,0,1,1,13,13,1,1
"41013",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"41015",1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1
"41017",9,0,0,0,0,0,0,6,4,14,20,11,9,11,5,9,18
"41019",0,0,0,0,0,0,1,0,0,8,3,7,4,0,1,0,1
"41021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41023",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"41025",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"41027",0,0,0,0,0,0,0,0,1,1,0,2,0,1,6,1,0
"41029",3,0,0,0,0,0,2,0,1,18,18,8,1,1,0,1,2
"41031",1,0,0,0,0,0,0,0,0,0,0,1,0,5,8,10,0
"41033",0,0,0,0,0,0,0,0,1,9,6,3,0,1,4,1,0
"41035",0,0,0,0,0,0,1,0,0,4,14,7,7,4,2,2,0
"41037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41039",1,0,0,0,0,0,0,0,4,12,14,12,6,2,5,6,4
"41041",0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,2
"41043",3,0,0,0,0,0,0,15,5,17,8,7,10,19,17,6,5
"41045",7,0,0,0,0,0,0,0,0,1,1,2,1,2,6,1,7
"41047",35,0,0,0,0,0,1,3,28,109,74,74,92,75,118,149,132
"41049",0,0,0,0,0,0,0,0,0,1,1,3,0,1,4,2,0
"41051",32,0,0,0,0,0,1,2,22,91,142,162,122,135,92,139,97
"41053",2,0,0,0,0,0,0,1,2,15,10,2,3,5,30,21,4
"41055",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"41057",0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0
"41059",7,0,0,0,0,1,0,1,0,3,3,8,13,8,36,12,16
"41061",0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2
"41063",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"41065",0,0,0,0,0,0,0,0,0,7,0,3,1,2,0,3,2
"41067",25,0,0,0,0,2,6,13,55,110,96,82,51,59,57,70,43
"41069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41071",1,0,0,0,0,0,0,1,5,10,9,7,2,4,3,9,12
"42001",20,0,0,0,0,0,0,0,6,3,19,35,28,33,24,19,27
"42003",81,0,0,0,0,0,0,7,51,267,364,204,166,176,140,151,132
"42005",0,0,0,0,0,0,0,0,1,4,13,10,10,12,3,2,3
"42007",16,0,0,0,0,0,0,1,2,49,64,40,147,85,78,27,41
"42009",4,0,0,0,0,0,0,0,0,2,1,2,11,6,4,3,3
"42011",103,0,0,0,0,0,0,0,16,94,259,878,741,617,399,449,282
"42013",8,0,0,0,0,0,0,0,0,4,2,5,3,7,4,5,8
"42015",2,0,0,0,0,0,0,0,1,6,7,5,9,0,7,2,4
"42017",191,0,0,0,0,0,2,6,57,221,404,532,695,726,802,671,457
"42019",3,0,0,0,0,0,0,0,6,54,47,36,19,12,10,13,9
"42021",1,0,0,0,0,0,0,0,1,1,5,7,6,2,12,10,10
"42023",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"42025",10,0,0,0,0,0,0,0,1,16,50,36,47,19,16,13,16
"42027",6,0,0,0,0,0,0,0,7,19,29,15,6,17,13,16,10
"42029",121,0,0,0,0,0,0,4,36,119,176,286,298,337,345,328,270
"42031",1,0,0,0,0,0,0,0,0,3,5,8,2,5,0,0,1
"42033",0,0,0,0,0,0,0,0,1,3,3,2,2,0,10,9,3
"42035",3,0,0,0,0,0,0,0,0,0,3,5,3,18,4,8,4
"42037",5,0,0,0,0,0,0,0,1,6,35,83,100,54,19,32,7
"42039",0,0,0,0,0,0,0,0,0,4,4,8,1,2,0,2,0
"42041",32,0,0,0,0,0,0,10,3,23,41,47,70,102,86,79,79
"42043",60,0,0,0,0,0,0,0,4,41,110,94,151,153,142,156,138
"42045",306,0,0,0,0,0,1,8,75,254,560,908,848,809,806,815,670
"42047",0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1
"42049",43,0,0,0,0,0,0,0,4,10,14,13,19,26,7,31,23
"42051",1,0,0,0,0,0,0,0,2,12,18,26,11,10,5,1,7
"42053",0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0
"42055",53,0,0,0,0,0,0,0,3,16,20,30,74,94,159,126,122
"42057",2,0,0,0,0,0,0,0,0,0,1,1,0,1,4,1,4
"42059",0,0,0,0,0,0,0,0,0,9,6,8,2,1,1,0,0
"42061",9,0,0,0,0,0,0,0,0,1,4,6,2,13,33,131,24
"42063",3,0,0,0,0,0,0,0,0,6,15,22,12,7,12,2,10
"42065",0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0
"42067",0,0,0,0,0,0,0,0,1,1,12,29,29,9,5,8,0
"42069",77,0,0,0,0,0,0,0,15,63,157,266,165,188,184,173,163
"42071",143,0,0,0,0,0,0,0,10,113,367,375,430,383,340,277,298
"42073",0,0,0,0,0,0,0,0,0,13,16,22,9,3,4,4,2
"42075",12,0,0,0,0,0,0,0,3,25,117,183,197,110,131,59,55
"42077",100,0,0,0,0,0,0,1,26,245,874,657,492,390,314,287,227
"42079",66,0,0,0,0,0,0,1,20,191,770,541,277,278,202,169,105
"42081",6,0,0,0,0,0,0,0,0,6,6,17,13,16,28,46,17
"42083",0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,2,3
"42085",6,0,0,0,0,0,0,0,2,6,18,18,15,6,2,10,19
"42087",0,0,0,0,0,0,0,0,0,1,5,9,6,13,8,10,5
"42089",28,0,0,0,0,0,1,6,38,191,374,237,148,102,89,42,39
"42091",303,0,0,0,0,0,8,24,112,426,789,995,800,889,644,755,621
"42093",0,0,0,0,0,0,0,0,3,6,16,19,3,0,2,0,1
"42095",84,0,0,0,0,0,0,1,32,212,529,402,368,426,309,220,259
"42097",10,0,0,0,0,0,0,0,0,1,21,26,29,15,15,19,19
"42099",2,0,0,0,0,0,0,0,0,1,8,8,3,7,7,1,6
"42101",570,0,0,0,0,0,1,9,167,1020,2815,3109,2270,2213,1959,1655,1269
"42103",6,0,0,0,0,0,0,1,3,44,88,120,58,48,50,29,28
"42105",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
"42107",26,0,0,0,0,0,0,0,5,33,81,81,77,53,75,54,75
"42109",2,0,0,0,0,0,0,0,0,2,7,15,6,3,0,0,0
"42111",1,0,0,0,0,0,0,0,1,1,5,6,6,7,4,2,4
"42113",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"42115",8,0,0,0,0,0,0,0,0,1,10,21,39,10,0,0,4
"42117",0,0,0,0,0,0,0,0,0,2,8,3,1,0,2,0,0
"42119",11,0,0,0,0,0,0,0,0,2,5,16,6,4,5,3,9
"42121",0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,1
"42123",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"42125",4,0,0,0,0,0,0,2,7,24,24,13,16,23,11,6,4
"42127",5,0,0,0,0,0,1,0,3,6,30,30,16,7,14,0,3
"42129",5,0,0,0,0,0,0,0,11,50,116,54,60,92,22,14,12
"42131",3,0,0,0,0,0,0,0,0,0,5,6,6,1,9,1,2
"42133",29,0,0,0,0,0,0,0,18,48,152,153,146,97,102,77,73
"44001",37,0,0,0,0,0,0,0,0,19,11,19,19,46,40,18,0
"44003",102,0,0,0,0,0,0,0,0,32,76,136,142,188,129,147,33
"44005",15,0,0,0,0,0,0,0,0,23,33,37,17,28,23,24,12
"44007",1208,0,0,0,0,2,1,1,0,301,410,1242,1770,1793,1618,1660,314
"44009",57,0,0,0,0,0,0,2,0,32,63,55,57,104,50,48,14
"45001",0,0,0,0,0,0,0,0,1,3,1,4,9,11,4,1,2
"45003",10,0,0,0,0,0,0,0,2,11,15,32,10,24,14,15,33
"45005",1,0,0,0,0,0,0,0,0,0,2,3,1,4,8,9,6
"45007",8,0,0,0,0,0,0,2,14,23,36,36,21,20,20,16,23
"45009",2,0,0,0,0,0,0,0,0,2,4,1,0,2,4,3,2
"45011",0,0,0,0,0,0,0,0,0,1,2,2,1,11,10,8,6
"45013",15,0,0,0,0,0,0,4,18,69,78,29,35,26,10,13,17
"45015",8,0,0,0,0,0,0,0,4,11,40,43,44,32,14,9,6
"45017",0,0,0,0,0,0,0,1,0,2,2,0,1,0,1,1,1
"45019",25,0,0,0,0,0,1,2,33,106,163,48,50,35,25,28,24
"45021",1,0,0,0,0,0,0,0,0,0,4,4,5,2,3,4,3
"45023",3,0,0,0,0,0,0,0,1,1,13,5,5,2,7,5,2
"45025",17,0,0,0,0,0,0,0,1,5,10,11,10,10,14,19,21
"45027",1,0,0,0,0,0,0,0,5,20,43,21,37,68,43,29,22
"45029",8,0,0,0,0,0,0,0,1,4,5,8,5,3,6,0,26
"45031",15,0,0,0,0,0,0,0,8,3,17,16,33,33,39,28,50
"45033",14,0,0,0,0,0,0,0,1,0,0,4,18,21,30,28,30
"45035",12,0,0,0,0,0,0,0,3,14,34,22,11,7,10,8,5
"45037",3,0,0,0,0,0,0,0,1,1,4,3,8,9,6,7,5
"45039",21,0,0,0,0,0,0,1,1,4,10,8,2,7,38,11,52
"45041",27,0,0,0,0,0,0,0,5,14,26,37,86,105,80,102,92
"45043",2,0,0,0,0,0,0,0,2,11,9,10,1,7,6,5,1
"45045",55,0,0,0,0,0,0,2,37,67,108,159,144,144,135,175,174
"45047",7,0,0,0,0,0,0,0,2,3,7,6,22,6,11,6,9
"45049",1,0,0,0,0,0,0,0,0,0,4,7,10,1,4,2,2
"45051",56,0,0,0,0,0,0,4,15,18,54,59,39,22,25,33,34
"45053",3,0,0,0,0,0,0,0,2,1,8,3,1,4,2,4,2
"45055",17,0,0,0,0,0,8,14,36,47,54,28,16,26,16,12,15
"45057",12,0,0,0,0,0,0,2,4,9,31,21,12,11,6,12,0
"45059",0,0,0,0,0,0,0,0,0,3,3,8,7,17,4,5,10
"45061",7,0,0,0,0,0,0,0,2,3,14,14,8,17,11,48,57
